Employee ID,DOB,DOJ,Department_Name
IU378028,1973-07-02,2005-12-21T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU378028,1973-07-02,2005-12-21T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU378028,1973-07-02,2005-12-21T00:00:00Z,Technology and Design (TCTD)
IU378028,1973-07-02,2005-12-21T00:00:00Z,Centre for Bioengineering (WRCB)
IU378028,1973-07-02,2005-12-21T00:00:00Z,School of Management
IU378028,1973-07-02,2005-12-21T00:00:00Z,Climate Studies
IU378028,1973-07-02,2005-12-21T00:00:00Z,Educational Technology
IU378028,1973-07-02,2005-12-21T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU378028,1973-07-02,2005-12-21T00:00:00Z,Systems and Control Engineering
IU824346,1979-01-16,2014-02-14T00:00:00Z,Aerospace Engineering
IU824346,1979-01-16,2014-02-14T00:00:00Z,Biosciences and Bioengineering
IU824346,1979-01-16,2014-02-14T00:00:00Z,Chemical Engineering
IU824346,1979-01-16,2014-02-14T00:00:00Z,Chemistry
IU824346,1979-01-16,2014-02-14T00:00:00Z,Civil Engineering
IU824346,1979-01-16,2014-02-14T00:00:00Z,Computer Science & Engineering
IU824346,1979-01-16,2014-02-14T00:00:00Z,Earth Sciences
IU824346,1979-01-16,2014-02-14T00:00:00Z,Electrical Engineering
IU824346,1979-01-16,2014-02-14T00:00:00Z,Energy Science and Engineering
IU824346,1979-01-16,2014-02-14T00:00:00Z,Humanities & Social Science
IU824346,1979-01-16,2014-02-14T00:00:00Z,Mathematics
IU824346,1979-01-16,2014-02-14T00:00:00Z,Mechanical Engineering
IU824346,1979-01-16,2014-02-14T00:00:00Z,Metallurgical Engineering & Materials Science
IU824346,1979-01-16,2014-02-14T00:00:00Z,Physics
IU824346,1979-01-16,2014-02-14T00:00:00Z,Industrial Design Centre
IU824346,1979-01-16,2014-02-14T00:00:00Z,Application Software Centre (ASC)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Computer Centre (CC)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre for Policy Studies (CPS)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU824346,1979-01-16,2014-02-14T00:00:00Z,ABC-EDS Research Academy
IU824346,1979-01-16,2014-02-14T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU824346,1979-01-16,2014-02-14T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU824346,1979-01-16,2014-02-14T00:00:00Z,National Centre for Mathematics (NCM)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Technology and Design (TCTD)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Centre for Bioengineering (WRCB)
IU824346,1979-01-16,2014-02-14T00:00:00Z,School of Management
IU824346,1979-01-16,2014-02-14T00:00:00Z,Climate Studies
IU824346,1979-01-16,2014-02-14T00:00:00Z,Educational Technology
IU824346,1979-01-16,2014-02-14T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU824346,1979-01-16,2014-02-14T00:00:00Z,Systems and Control Engineering
IU869235,1969-10-31,2002-03-22T00:00:00Z,Aerospace Engineering
IU869235,1969-10-31,2002-03-22T00:00:00Z,Biosciences and Bioengineering
IU869235,1969-10-31,2002-03-22T00:00:00Z,Chemical Engineering
IU869235,1969-10-31,2002-03-22T00:00:00Z,Chemistry
IU869235,1969-10-31,2002-03-22T00:00:00Z,Civil Engineering
IU869235,1969-10-31,2002-03-22T00:00:00Z,Computer Science & Engineering
IU869235,1969-10-31,2002-03-22T00:00:00Z,Earth Sciences
IU869235,1969-10-31,2002-03-22T00:00:00Z,Electrical Engineering
IU869235,1969-10-31,2002-03-22T00:00:00Z,Energy Science and Engineering
IU869235,1969-10-31,2002-03-22T00:00:00Z,Humanities & Social Science
IU869235,1969-10-31,2002-03-22T00:00:00Z,Mathematics
IU869235,1969-10-31,2002-03-22T00:00:00Z,Mechanical Engineering
IU869235,1969-10-31,2002-03-22T00:00:00Z,Metallurgical Engineering & Materials Science
IU869235,1969-10-31,2002-03-22T00:00:00Z,Physics
IU869235,1969-10-31,2002-03-22T00:00:00Z,Industrial Design Centre
IU869235,1969-10-31,2002-03-22T00:00:00Z,Application Software Centre (ASC)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Computer Centre (CC)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre for Policy Studies (CPS)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU869235,1969-10-31,2002-03-22T00:00:00Z,ABC-EDS Research Academy
IU869235,1969-10-31,2002-03-22T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU869235,1969-10-31,2002-03-22T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU869235,1969-10-31,2002-03-22T00:00:00Z,National Centre for Mathematics (NCM)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Technology and Design (TCTD)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Centre for Bioengineering (WRCB)
IU869235,1969-10-31,2002-03-22T00:00:00Z,School of Management
IU869235,1969-10-31,2002-03-22T00:00:00Z,Climate Studies
IU869235,1969-10-31,2002-03-22T00:00:00Z,Educational Technology
IU869235,1969-10-31,2002-03-22T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU869235,1969-10-31,2002-03-22T00:00:00Z,Systems and Control Engineering
IU566285,1985-02-21,2004-09-27T00:00:00Z,Aerospace Engineering
IU566285,1985-02-21,2004-09-27T00:00:00Z,Biosciences and Bioengineering
IU566285,1985-02-21,2004-09-27T00:00:00Z,Chemical Engineering
IU566285,1985-02-21,2004-09-27T00:00:00Z,Chemistry
IU566285,1985-02-21,2004-09-27T00:00:00Z,Civil Engineering
IU566285,1985-02-21,2004-09-27T00:00:00Z,Computer Science & Engineering
IU566285,1985-02-21,2004-09-27T00:00:00Z,Earth Sciences
IU566285,1985-02-21,2004-09-27T00:00:00Z,Electrical Engineering
IU566285,1985-02-21,2004-09-27T00:00:00Z,Energy Science and Engineering
IU566285,1985-02-21,2004-09-27T00:00:00Z,Humanities & Social Science
IU566285,1985-02-21,2004-09-27T00:00:00Z,Mathematics
IU566285,1985-02-21,2004-09-27T00:00:00Z,Mechanical Engineering
IU566285,1985-02-21,2004-09-27T00:00:00Z,Metallurgical Engineering & Materials Science
IU566285,1985-02-21,2004-09-27T00:00:00Z,Physics
IU566285,1985-02-21,2004-09-27T00:00:00Z,Industrial Design Centre
IU566285,1985-02-21,2004-09-27T00:00:00Z,Application Software Centre (ASC)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Computer Centre (CC)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre for Policy Studies (CPS)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU566285,1985-02-21,2004-09-27T00:00:00Z,ABC-EDS Research Academy
IU566285,1985-02-21,2004-09-27T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU566285,1985-02-21,2004-09-27T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU566285,1985-02-21,2004-09-27T00:00:00Z,National Centre for Mathematics (NCM)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Technology and Design (TCTD)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Centre for Bioengineering (WRCB)
IU566285,1985-02-21,2004-09-27T00:00:00Z,School of Management
IU566285,1985-02-21,2004-09-27T00:00:00Z,Climate Studies
IU566285,1985-02-21,2004-09-27T00:00:00Z,Educational Technology
IU566285,1985-02-21,2004-09-27T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU566285,1985-02-21,2004-09-27T00:00:00Z,Systems and Control Engineering
IU251361,1979-04-22,2012-07-30T00:00:00Z,Aerospace Engineering
IU251361,1979-04-22,2012-07-30T00:00:00Z,Biosciences and Bioengineering
IU251361,1979-04-22,2012-07-30T00:00:00Z,Chemical Engineering
IU251361,1979-04-22,2012-07-30T00:00:00Z,Chemistry
IU251361,1979-04-22,2012-07-30T00:00:00Z,Civil Engineering
IU251361,1979-04-22,2012-07-30T00:00:00Z,Computer Science & Engineering
IU251361,1979-04-22,2012-07-30T00:00:00Z,Earth Sciences
IU251361,1979-04-22,2012-07-30T00:00:00Z,Electrical Engineering
IU251361,1979-04-22,2012-07-30T00:00:00Z,Energy Science and Engineering
IU251361,1979-04-22,2012-07-30T00:00:00Z,Humanities & Social Science
IU251361,1979-04-22,2012-07-30T00:00:00Z,Mathematics
IU251361,1979-04-22,2012-07-30T00:00:00Z,Mechanical Engineering
IU251361,1979-04-22,2012-07-30T00:00:00Z,Metallurgical Engineering & Materials Science
IU251361,1979-04-22,2012-07-30T00:00:00Z,Physics
IU251361,1979-04-22,2012-07-30T00:00:00Z,Industrial Design Centre
IU251361,1979-04-22,2012-07-30T00:00:00Z,Application Software Centre (ASC)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Computer Centre (CC)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre for Policy Studies (CPS)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU251361,1979-04-22,2012-07-30T00:00:00Z,ABC-EDS Research Academy
IU251361,1979-04-22,2012-07-30T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU251361,1979-04-22,2012-07-30T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU251361,1979-04-22,2012-07-30T00:00:00Z,National Centre for Mathematics (NCM)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Technology and Design (TCTD)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Centre for Bioengineering (WRCB)
IU251361,1979-04-22,2012-07-30T00:00:00Z,School of Management
IU251361,1979-04-22,2012-07-30T00:00:00Z,Climate Studies
IU251361,1979-04-22,2012-07-30T00:00:00Z,Educational Technology
IU251361,1979-04-22,2012-07-30T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU251361,1979-04-22,2012-07-30T00:00:00Z,Systems and Control Engineering
IU790540,1974-10-24,2007-09-24T00:00:00Z,Aerospace Engineering
IU790540,1974-10-24,2007-09-24T00:00:00Z,Biosciences and Bioengineering
IU790540,1974-10-24,2007-09-24T00:00:00Z,Chemical Engineering
IU790540,1974-10-24,2007-09-24T00:00:00Z,Chemistry
IU790540,1974-10-24,2007-09-24T00:00:00Z,Civil Engineering
IU790540,1974-10-24,2007-09-24T00:00:00Z,Computer Science & Engineering
IU790540,1974-10-24,2007-09-24T00:00:00Z,Earth Sciences
IU790540,1974-10-24,2007-09-24T00:00:00Z,Electrical Engineering
IU790540,1974-10-24,2007-09-24T00:00:00Z,Energy Science and Engineering
IU790540,1974-10-24,2007-09-24T00:00:00Z,Humanities & Social Science
IU790540,1974-10-24,2007-09-24T00:00:00Z,Mathematics
IU790540,1974-10-24,2007-09-24T00:00:00Z,Mechanical Engineering
IU790540,1974-10-24,2007-09-24T00:00:00Z,Metallurgical Engineering & Materials Science
IU790540,1974-10-24,2007-09-24T00:00:00Z,Physics
IU790540,1974-10-24,2007-09-24T00:00:00Z,Industrial Design Centre
IU790540,1974-10-24,2007-09-24T00:00:00Z,Application Software Centre (ASC)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Computer Centre (CC)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre for Policy Studies (CPS)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU790540,1974-10-24,2007-09-24T00:00:00Z,ABC-EDS Research Academy
IU790540,1974-10-24,2007-09-24T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU790540,1974-10-24,2007-09-24T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU790540,1974-10-24,2007-09-24T00:00:00Z,National Centre for Mathematics (NCM)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Technology and Design (TCTD)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Centre for Bioengineering (WRCB)
IU790540,1974-10-24,2007-09-24T00:00:00Z,School of Management
IU790540,1974-10-24,2007-09-24T00:00:00Z,Climate Studies
IU790540,1974-10-24,2007-09-24T00:00:00Z,Educational Technology
IU790540,1974-10-24,2007-09-24T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU790540,1974-10-24,2007-09-24T00:00:00Z,Systems and Control Engineering
IU207673,1989-05-06,2011-01-20T00:00:00Z,Aerospace Engineering
IU207673,1989-05-06,2011-01-20T00:00:00Z,Biosciences and Bioengineering
IU207673,1989-05-06,2011-01-20T00:00:00Z,Chemical Engineering
IU207673,1989-05-06,2011-01-20T00:00:00Z,Chemistry
IU207673,1989-05-06,2011-01-20T00:00:00Z,Civil Engineering
IU207673,1989-05-06,2011-01-20T00:00:00Z,Computer Science & Engineering
IU207673,1989-05-06,2011-01-20T00:00:00Z,Earth Sciences
IU207673,1989-05-06,2011-01-20T00:00:00Z,Electrical Engineering
IU207673,1989-05-06,2011-01-20T00:00:00Z,Energy Science and Engineering
IU207673,1989-05-06,2011-01-20T00:00:00Z,Humanities & Social Science
IU207673,1989-05-06,2011-01-20T00:00:00Z,Mathematics
IU207673,1989-05-06,2011-01-20T00:00:00Z,Mechanical Engineering
IU207673,1989-05-06,2011-01-20T00:00:00Z,Metallurgical Engineering & Materials Science
IU207673,1989-05-06,2011-01-20T00:00:00Z,Physics
IU207673,1989-05-06,2011-01-20T00:00:00Z,Industrial Design Centre
IU207673,1989-05-06,2011-01-20T00:00:00Z,Application Software Centre (ASC)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Computer Centre (CC)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre for Policy Studies (CPS)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU207673,1989-05-06,2011-01-20T00:00:00Z,ABC-EDS Research Academy
IU207673,1989-05-06,2011-01-20T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU207673,1989-05-06,2011-01-20T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU207673,1989-05-06,2011-01-20T00:00:00Z,National Centre for Mathematics (NCM)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Technology and Design (TCTD)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Centre for Bioengineering (WRCB)
IU207673,1989-05-06,2011-01-20T00:00:00Z,School of Management
IU207673,1989-05-06,2011-01-20T00:00:00Z,Climate Studies
IU207673,1989-05-06,2011-01-20T00:00:00Z,Educational Technology
IU207673,1989-05-06,2011-01-20T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU207673,1989-05-06,2011-01-20T00:00:00Z,Systems and Control Engineering
IU877680,1982-08-18,2007-02-13T00:00:00Z,Aerospace Engineering
IU877680,1982-08-18,2007-02-13T00:00:00Z,Biosciences and Bioengineering
IU877680,1982-08-18,2007-02-13T00:00:00Z,Chemical Engineering
IU877680,1982-08-18,2007-02-13T00:00:00Z,Chemistry
IU877680,1982-08-18,2007-02-13T00:00:00Z,Civil Engineering
IU877680,1982-08-18,2007-02-13T00:00:00Z,Computer Science & Engineering
IU877680,1982-08-18,2007-02-13T00:00:00Z,Earth Sciences
IU877680,1982-08-18,2007-02-13T00:00:00Z,Electrical Engineering
IU877680,1982-08-18,2007-02-13T00:00:00Z,Energy Science and Engineering
IU877680,1982-08-18,2007-02-13T00:00:00Z,Humanities & Social Science
IU877680,1982-08-18,2007-02-13T00:00:00Z,Mathematics
IU877680,1982-08-18,2007-02-13T00:00:00Z,Mechanical Engineering
IU877680,1982-08-18,2007-02-13T00:00:00Z,Metallurgical Engineering & Materials Science
IU877680,1982-08-18,2007-02-13T00:00:00Z,Physics
IU877680,1982-08-18,2007-02-13T00:00:00Z,Industrial Design Centre
IU877680,1982-08-18,2007-02-13T00:00:00Z,Application Software Centre (ASC)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Computer Centre (CC)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre for Policy Studies (CPS)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU877680,1982-08-18,2007-02-13T00:00:00Z,ABC-EDS Research Academy
IU877680,1982-08-18,2007-02-13T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU877680,1982-08-18,2007-02-13T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU877680,1982-08-18,2007-02-13T00:00:00Z,National Centre for Mathematics (NCM)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Technology and Design (TCTD)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Centre for Bioengineering (WRCB)
IU877680,1982-08-18,2007-02-13T00:00:00Z,School of Management
IU877680,1982-08-18,2007-02-13T00:00:00Z,Climate Studies
IU877680,1982-08-18,2007-02-13T00:00:00Z,Educational Technology
IU877680,1982-08-18,2007-02-13T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU877680,1982-08-18,2007-02-13T00:00:00Z,Systems and Control Engineering
IU749422,1980-11-04,2007-09-09T00:00:00Z,Aerospace Engineering
IU749422,1980-11-04,2007-09-09T00:00:00Z,Biosciences and Bioengineering
IU749422,1980-11-04,2007-09-09T00:00:00Z,Chemical Engineering
IU749422,1980-11-04,2007-09-09T00:00:00Z,Chemistry
IU749422,1980-11-04,2007-09-09T00:00:00Z,Civil Engineering
IU749422,1980-11-04,2007-09-09T00:00:00Z,Computer Science & Engineering
IU749422,1980-11-04,2007-09-09T00:00:00Z,Earth Sciences
IU749422,1980-11-04,2007-09-09T00:00:00Z,Electrical Engineering
IU749422,1980-11-04,2007-09-09T00:00:00Z,Energy Science and Engineering
IU749422,1980-11-04,2007-09-09T00:00:00Z,Humanities & Social Science
IU749422,1980-11-04,2007-09-09T00:00:00Z,Mathematics
IU749422,1980-11-04,2007-09-09T00:00:00Z,Mechanical Engineering
IU749422,1980-11-04,2007-09-09T00:00:00Z,Metallurgical Engineering & Materials Science
IU749422,1980-11-04,2007-09-09T00:00:00Z,Physics
IU749422,1980-11-04,2007-09-09T00:00:00Z,Industrial Design Centre
IU749422,1980-11-04,2007-09-09T00:00:00Z,Application Software Centre (ASC)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Computer Centre (CC)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre for Policy Studies (CPS)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU749422,1980-11-04,2007-09-09T00:00:00Z,ABC-EDS Research Academy
IU749422,1980-11-04,2007-09-09T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU749422,1980-11-04,2007-09-09T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU749422,1980-11-04,2007-09-09T00:00:00Z,National Centre for Mathematics (NCM)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Technology and Design (TCTD)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Centre for Bioengineering (WRCB)
IU749422,1980-11-04,2007-09-09T00:00:00Z,School of Management
IU749422,1980-11-04,2007-09-09T00:00:00Z,Climate Studies
IU749422,1980-11-04,2007-09-09T00:00:00Z,Educational Technology
IU749422,1980-11-04,2007-09-09T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU749422,1980-11-04,2007-09-09T00:00:00Z,Systems and Control Engineering
IU245300,1983-10-17,2002-04-13T00:00:00Z,Aerospace Engineering
IU245300,1983-10-17,2002-04-13T00:00:00Z,Biosciences and Bioengineering
IU245300,1983-10-17,2002-04-13T00:00:00Z,Chemical Engineering
IU245300,1983-10-17,2002-04-13T00:00:00Z,Chemistry
IU245300,1983-10-17,2002-04-13T00:00:00Z,Civil Engineering
